Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
165,931.3145,1547861902.7711,871.2468,1,0,-1.1000805,3.2571368,1.5454141e-05,0.26624629,5.2493353e-05,0.87285978,-4.7683716e-06,,31.222733676178102,
166,941.3204,1547861912.777,881.2527,1,0,-1.1001205,3.256743,1.5454141e-05,0.26930302,5.2493353e-05,0.88281542,-0.00020694733,,31.26996,
167,951.3212,1547861922.7778,891.2535,1,0,-1.100193,3.2564454,1.5454141e-05,0.27236059,5.2493353e-05,0.89277279,-4.2915344e-05,,31.298363,
168,961.3265,1547861932.7831,901.2588,1,0,-1.1000605,3.2561612,1.5454141e-05,0.27541786,5.2493353e-05,0.90272808,-2.0980835e-05,,31.34581752570612,
169,971.3313,1547861942.7879,911.2636,1,0,-1.1000366,3.255795,1.5454141e-05,0.27847373,5.2493353e-05,0.91267788,-2.8610229e-05,,31.29110054691748,
170,981.3376,1547861952.7942,921.2699,1,0,-1.0999765,3.2555537,1.5454141e-05,0.28153217,5.2493353e-05,0.92263514,1.9073486e-06,,31.2781871290487,
171,991.3385,1547861962.7951,931.2708,1,0,-1.1000481,3.2552018,1.5454141e-05,0.28459048,5.2493353e-05,0.93259102,-9.059906e-05,,31.257767204181626,
172,1001.3409,1547861972.7975,941.2732,1,0,-1.1001062,3.2549005,1.5454141e-05,0.28764448,5.2493353e-05,0.94253194,4.7683716e-06,,31.239895,
173,1011.3415,1547861982.7981,951.2738,1,0,-1.1001205,3.2545838,1.5454141e-05,0.29070225,5.2493353e-05,0.95248413,-5.1498413e-05,,31.242949,
174,1021.3434,1547861992.8,961.2757,1,0,-1.1000605,3.2542481,1.5454141e-05,0.29375902,5.2493353e-05,0.96243215,2.0980835e-05,,31.281214,
175,1031.3492,1547862002.8058,971.2815,1,0,-1.1001101,3.2539525,1.5454141e-05,0.29681757,5.2493353e-05,0.97238517,6.9618225e-05,,31.196238,
176,1041.3552,1547862012.8118,981.2875,1,0,-1.1001225,3.2536902,1.5454141e-05,0.29987434,5.2493353e-05,0.9823314,-5.8174133e-05,,31.202318,
177,1051.3602,1547862022.8168,991.2925,1,0,-1.1000738,3.2534184,1.5454141e-05,0.30293301,5.2493353e-05,0.99228293,-6.0081482e-05,,31.210333,
178,1061.366,1547862032.8226,1001.2983,1,0,-1.1001101,3.2531705,1.5454141e-05,0.30598953,5.2493353e-05,1.0022267,-8.5830688e-06,,31.161898,
179,1071.3719,1547862042.8285,1011.3042,1,0,-1.1001415,3.2528205,1.5454141e-05,0.30904734,5.2493353e-05,1.0121737,-4.7683716e-05,,31.162864990335798,
180,1081.3727,1547862052.8293,1021.305,1,0,-1.1001711,3.2525744,1.5454141e-05,0.31210387,5.2493353e-05,1.0221156,-1.7166138e-05,,31.098263645968323,
181,1091.3758,1547862062.8324,1031.3081,1,0,-1.100091,3.2523465,1.5454141e-05,0.31516141,5.2493353e-05,1.0320601,2.0980835e-05,,31.15372444555188,
182,1101.3784,1547862072.835,1041.3107,1,0,-1.1001339,3.2519975,1.5454141e-05,0.31821713,5.2493353e-05,1.0419978,-5.3405762e-05,,31.140051136704457,
183,1111.3809,1547862082.8375,1051.3132,1,0,-1.1000929,3.251761,1.5454141e-05,0.32127294,5.2493353e-05,1.0519351,-4.7683716e-05,,31.10625633786553,
184,1121.383,1547862092.8396,1061.3153,1,0,-1.1001539,3.2514863,1.5454141e-05,0.32432941,5.2493353e-05,1.0618736,-4.196167e-05,,31.072882,
185,1131.3832,1547862102.8398,1071.3155,1,0,-1.1001215,3.2512231,1.5454141e-05,0.3273865,5.2493353e-05,1.0718132,-9.5367432e-07,,31.136329365539034,
186,1141.3881,1547862112.8447,1081.3204,1,0,-1.1001759,3.2509856,1.5454141e-05,0.33044496,5.2493353e-05,1.0817566,2.9563904e-05,,31.086069,
187,1151.3893,1547862122.8459,1091.3216,1,0,-1.1001635,3.2507014,1.5454141e-05,0.33350113,5.2493353e-05,1.0916917,-7.6293945e-06,,31.110254,
188,1161.3934,1547862132.85,1101.3257,1,0,-1.1000032,3.2504287,1.5454141e-05,0.33655846,5.2493353e-05,1.1016299,-6.1988831e-05,,31.070797394404348,
189,1171.3946,1547862142.8512,1111.3269,1,0,-1.1001129,3.2501721,1.5454141e-05,0.33961466,5.2493353e-05,1.1115633,-2.8610229e-05,,31.085105856927168,
190,1181.399,1547862152.8556,1121.3313,1,0,-1.1002121,3.2499318,1.5454141e-05,0.34267002,5.2493353e-05,1.1214936,-2.8610229e-05,,31.011145,
191,1191.3999,1547862162.8565,1131.3322,1,0,-1.1002855,3.2496409,1.5454141e-05,0.34572628,5.2493353e-05,1.1314257,-5.7220459e-06,,31.038804723427656,
192,1201.4002,1547862172.8568,1141.3325,1,0,-1.1000795,3.249454,1.5454141e-05,0.34878331,5.2493353e-05,1.1413597,-4.1007996e-05,,31.007332,
193,1211.4054,1547862182.862,1151.3377,1,0,-1.1001587,3.2491555,1.5454141e-05,0.35183981,5.2493353e-05,1.1512913,-5.3405762e-05,,31.03195975385046,
194,1221.4079,1547862192.8645,1161.3402,1,0,-1.1003056,3.2489295,1.5454141e-05,0.35489875,5.2493353e-05,1.1612298,5.7220459e-06,,30.970924,
195,1231.4138,1547862202.8704,1171.3461,1,0,-1.1001778,3.2486482,1.5454141e-05,0.35795546,5.2493353e-05,1.1711603,-5.6266785e-05,,31.03480836153308,
196,1241.4197,1547862212.8763,1181.352,1,0,-1.1000681,3.2484059,1.5454141e-05,0.36101413,5.2493353e-05,1.1810964,-5.2452087e-05,,30.980095546817378,
197,1251.4216,1547862222.8782,1191.3539,1,0,-1.1001101,3.2481494,1.5454141e-05,0.36406866,5.2493353e-05,1.1910185,-6.6757202e-05,,30.974159,
198,1261.4227,1547862232.8793,1201.355,1,0,-1.1000042,3.2479177,1.5454141e-05,0.36712489,5.2493353e-05,1.2009451,-9.1552734e-05,,30.997227,
199,1271.4228,1547862242.8794,1211.3551,1,0,-1.1001797,3.2476687,1.5454141e-05,0.37018129,5.2493353e-05,1.2108716,-7.1525574e-05,,30.961966,
200,1281.4256,1547862252.8822,1221.3579,1,0,-1.1001205,3.2473407,1.5454141e-05,0.37323874,5.2493353e-05,1.2208006,-8.5830688e-05,,30.945559,
201,1291.4292,1547862262.8858,1231.3615,1,0,-1.1001606,3.2471023,1.5454141e-05,0.37629667,5.2493353e-05,1.2307305,-4.2915344e-05,,30.914087,
202,1301.4348,1547862272.8914,1241.3671,1,0,-1.100194,3.246839,1.5454141e-05,0.37935343,5.2493353e-05,1.2406558,-4.196167e-05,,30.899775143038468,
203,1311.4406,1547862282.8972,1251.3729,1,0,-1.1000881,3.2465949,1.5454141e-05,0.38241139,5.2493353e-05,1.2505841,-0.00010871887,,30.867157325990924,
204,1321.4412,1547862292.8978,1261.3735,1,0,-1.1001482,3.2463746,1.5454141e-05,0.38546705,5.2493353e-05,1.2605042,-3.7193298e-05,,30.905155,
205,1331.442,1547862302.8986,1271.3743,1,0,-1.1002226,3.2460732,1.5454141e-05,0.3885228,5.2493353e-05,1.2704238,-6.8664551e-05,,30.843143,
206,1341.4421,1547862312.8987,1281.3744,1,0,-1.1001854,3.2457604,1.5454141e-05,0.39157793,5.2493353e-05,1.2803406,-7.6293945e-05,,30.795673,
207,1351.4475,1547862322.9041,1291.3798,1,0,-1.1001101,3.2455239,1.5454141e-05,0.39463735,5.2493353e-05,1.2902704,-7.8201294e-05,,30.842613,
208,1361.4501,1547862332.9067,1301.3824,1,0,-1.1001854,3.2452836,1.5454141e-05,0.39769489,5.2493353e-05,1.3001934,-3.528595e-05,,30.800814,
209,1371.4553,1547862342.9119,1311.3876,1,0,-1.1001863,3.2450337,1.5454141e-05,0.40075234,5.2493353e-05,1.3101155,1.7166138e-05,,30.852485483553714,
210,1381.4586,1547862352.9152,1321.3909,1,0,-1.1002626,3.2447286,1.5454141e-05,0.40380841,5.2493353e-05,1.320032,-5.9127808e-05,,30.867358851319064,
211,1391.4646,1547862362.9212,1331.3969,1,0,-1.1001396,3.2444835,1.5454141e-05,0.4068661,5.2493353e-05,1.329953,1.7166138e-05,,30.810722566030382,
212,1401.4665,1547862372.9231,1341.3988,1,0,-1.1001968,3.2441859,1.5454141e-05,0.40992388,5.2493353e-05,1.3398734,-8.4877014e-05,,30.780388,
213,1411.4674,1547862382.924,1351.3997,1,0,-1.1002178,3.2439246,1.5454141e-05,0.41297925,5.2493353e-05,1.3497852,-2.0980835e-05,,30.797755826337365,
214,1421.4694,1547862392.926,1361.4017,1,0,-1.100153,3.2436728,1.5454141e-05,0.41603646,5.2493353e-05,1.3597022,4.4822693e-05,,30.810926,
215,1431.4728,1547862402.9294,1371.4051,1,0,-1.1001158,3.2433619,1.5454141e-05,0.41909155,5.2493353e-05,1.3696114,-1.4305115e-05,,30.80081410108462,
216,1441.473,1547862412.9296,1381.4053,1,0,-1.1000776,3.243052,1.5454141e-05,0.42214978,5.2493353e-05,1.37953,-4.2915344e-05,,30.77659624217516,
217,1451.4789,1547862422.9355,1391.4112,1,0,-1.1001768,3.2427869,1.5454141e-05,0.42520544,5.2493353e-05,1.3894392,-7.724762e-05,,30.78038796210236,
218,1461.4829,1547862432.9395,1401.4152,1,0,-1.1001005,3.2424979,1.5454141e-05,0.42826292,5.2493353e-05,1.3993536,-2.8610229e-06,,30.786500938894445,
219,1471.4844,1547862442.941,1411.4167,1,0,-1.1001291,3.242229,1.5454141e-05,0.43132091,5.2493353e-05,1.4092687,-5.0544739e-05,,30.741112453821927,
220,1481.4885,1547862452.9451,1421.4208,1,0,-1.1000376,3.2419829,1.5454141e-05,0.43437842,5.2493353e-05,1.4191815,-8.2969666e-05,,30.789763513679393,
221,1491.4928,1547862462.9494,1431.4251,1,0,-1.1000862,3.2416339,1.5454141e-05,0.43743455,5.2493353e-05,1.4290888,-1.9073486e-05,,30.744169,
222,1501.4963,1547862472.9529,1441.4286,1,0,-1.1002531,3.2413621,1.5454141e-05,0.4404926,5.2493353e-05,1.4390014,1.6212463e-05,,30.74588,
223,1511.4989,1547862482.9555,1451.4312,1,0,-1.1002531,3.2410398,1.5454141e-05,0.44354838,5.2493353e-05,1.4489058,-4.6730042e-05,,30.744905,
224,1521.5006,1547862492.9572,1461.4329,1,0,-1.1002941,3.2407603,1.5454141e-05,0.44660321,5.2493353e-05,1.4588063,-2.3841858e-05,,30.699345,
225,1531.5042,1547862502.9608,1471.4365,1,0,-1.1001644,3.2404552,1.5454141e-05,0.44966096,5.2493353e-05,1.4687153,-2.6702881e-05,,30.700285,
226,1541.5077,1547862512.9643,1481.44,1,0,-1.1000948,3.2401681,1.5454141e-05,0.45271996,5.2493353e-05,1.4786273,-5.8174133e-05,,30.690371099104322,
227,1551.5088,1547862522.9654,1491.4411,1,0,-1.1001577,3.2398849,1.5454141e-05,0.45577437,5.2493353e-05,1.4885236,-7.0571899e-05,,30.699547,
228,1561.5143,1547862532.9709,1501.4466,1,0,-1.1002407,3.2395062,1.5454141e-05,0.45883232,5.2493353e-05,1.4984305,-2.0027161e-05,,30.706404,
229,1571.5158,1547862542.9724,1511.4481,1,0,-1.1000633,3.2392306,1.5454141e-05,0.46188939,5.2493353e-05,1.5083334,-4.5776367e-05,,30.66691839479683,
230,1581.5168,1547862552.9734,1521.4491,1,0,-1.1001558,3.238914,1.5454141e-05,0.46494573,5.2493353e-05,1.5182331,-1.6212463e-05,,30.626263406509352,
231,1591.5194,1547862562.976,1531.4517,1,0,-1.10009,3.2386117,1.5454141e-05,0.46800277,5.2493353e-05,1.528134,-5.7220459e-06,,30.672999532751483,
232,1601.5228,1547862572.9794,1541.4551,1,0,-1.1001921,3.238277,1.5454141e-05,0.47105986,5.2493353e-05,1.5380342,-4.863739e-05,,30.667864,
233,1611.5248,1547862582.9814,1551.4571,1,0,-1.1000309,3.2379689,1.5454141e-05,0.47411519,5.2493353e-05,1.5479277,-4.9591064e-05,,30.667864,
234,1621.5298,1547862592.9864,1561.4621,1,0,-1.1001902,3.2375998,1.5454141e-05,0.4771736,5.2493353e-05,1.5578301,-4.7683716e-05,,30.70048667393303,
235,1631.5316,1547862602.9882,1571.4639,1,0,-1.1001101,3.2372479,1.5454141e-05,0.48023134,5.2493353e-05,1.5677294,1.2397766e-05,,30.657005434741748,
236,1641.5328,1547862612.9894,1581.4651,1,0,-1.1001005,3.2369285,1.5454141e-05,0.48328745,5.2493353e-05,1.5776223,-5.6266785e-05,,30.652805,
237,1651.5408,1547862622.9974,1591.4731,1,0,-1.1001844,3.2366061,1.5454141e-05,0.48634431,5.2493353e-05,1.5875167,-1.5258789e-05,,30.6417221107403,
238,1661.5443,1547862633.0009,1601.4766,1,0,-1.1001482,3.2362161,1.5454141e-05,0.489402,5.2493353e-05,1.5974126,-1.9073486e-05,,30.679115,
239,1671.548,1547862643.0046,1611.4803,1,0,-1.1001635,3.2358928,1.5454141e-05,0.49245936,5.2493353e-05,1.6073065,-3.9100647e-05,,30.68923,
240,1681.5492,1547862653.0058,1621.4815,1,0,-1.1000671,3.235558,1.5454141e-05,0.49551523,5.2493353e-05,1.6171944,-6.2942505e-05,,30.63963749586554,
241,1691.5549,1547862663.0115,1631.4872,1,0,-1.1001215,3.2352128,1.5454141e-05,0.4985742,5.2493353e-05,1.6270914,-9.2506409e-05,,30.633322,
242,1701.5549,1547862673.0115,1641.4872,1,0,-1.1002169,3.234859,1.5454141e-05,0.50162953,5.2493353e-05,1.6369754,-6.1988831e-05,,30.64269590626094,
243,1711.5557,1547862683.0123,1651.488,1,0,-1.1000662,3.2345052,1.5454141e-05,0.50468528,5.2493353e-05,1.6468598,-4.863739e-05,,30.616547261469083,
244,1721.5587,1547862693.0153,1661.491,1,0,-1.1001396,3.2341208,1.5454141e-05,0.50774062,5.2493353e-05,1.6567417,-6.4849854e-05,,30.644034725202438,
245,1731.5638,1547862703.0204,1671.4961,1,0,-1.100091,3.233705,1.5454141e-05,0.51080012,5.2493353e-05,1.666636,-3.4332275e-05,,30.669003750437277,
246,1741.5681,1547862713.0247,1681.5004,1,0,-1.1001692,3.2333598,1.5454141e-05,0.5138554,5.2493353e-05,1.6765153,-7.4386597e-05,,30.661945070559657,
247,1751.5686,1547862723.0252,1691.5009,1,0,-1.1002035,3.2330108,1.5454141e-05,0.51691437,5.2493353e-05,1.6864057,-2.8610229e-05,,30.651831101134945,
248,1761.5735,1547862733.0301,1701.5058,1,0,-1.1002131,3.232636,1.5454141e-05,0.51997167,5.2493353e-05,1.6962894,3.0517578e-05,,30.637718,
249,1771.574,1547862743.0306,1711.5063,1,0,-1.1001682,3.2322297,1.5454141e-05,0.52302772,5.2493353e-05,1.7061678,-1.0490417e-05,,30.60340534310941,
250,1781.5773,1547862753.0339,1721.5096,1,0,-1.1001053,3.2318645,1.5454141e-05,0.5260821,5.2493353e-05,1.7160398,-3.9100647e-05,,30.623405,
251,1791.5825,1547862763.0391,1731.5148,1,0,-1.1002197,3.2314553,1.5454141e-05,0.52914226,5.2493353e-05,1.7259291,-1.7166138e-05,,30.589090342968227,
252,1801.5836,1547862773.0402,1741.5159,1,0,-1.1001177,3.2310719,1.5454141e-05,0.53219777,5.2493353e-05,1.7358023,-1.4305115e-05,,30.67511613982462,
253,1811.5873,1547862783.0439,1751.5196,1,0,-1.1001577,3.2307286,1.5454141e-05,0.53525364,5.2493353e-05,1.7456754,2.2888184e-05,,30.602232,
254,1821.5929,1547862793.0495,1761.5252,1,0,-1.1000147,3.2303185,1.5454141e-05,0.53831232,5.2493353e-05,1.7555565,-8.0108643e-05,,30.62246479778526,
255,1831.5971,1547862803.0537,1771.5294,1,0,-1.1002769,3.2297902,1.5454141e-05,0.54137057,5.2493353e-05,1.7654349,-0.00011253357,,30.606434,
256,1841.6023,1547862813.0589,1781.5346,1,0,-1.1001377,3.229466,1.5454141e-05,0.54442817,5.2493353e-05,1.7753098,-2.6702881e-05,,30.584118223041788,
257,1851.6057,1547862823.0623,1791.538,1,0,-1.1000681,3.229054,1.5454141e-05,0.54748422,5.2493353e-05,1.7851787,-5.9127808e-05,,30.594233,
258,1861.6107,1547862833.0673,1801.543,1,0,-1.1001444,3.2286181,1.5454141e-05,0.55054063,5.2493353e-05,1.7950474,-6.8664551e-05,,30.643833,
259,1871.6157,1547862843.0723,1811.548,1,0,-1.1001129,3.2282329,1.5454141e-05,0.55359918,5.2493353e-05,1.8049216,-6.7710876e-05,,30.611404,
260,1881.6184,1547862853.075,1821.5507,1,0,-1.10007,3.2277884,1.5454141e-05,0.55665588,5.2493353e-05,1.8147889,-7.8201294e-05,,30.60243,
261,1891.6242,1547862863.0808,1831.5565,1,0,-1.1002417,3.2273717,1.5454141e-05,0.5597139,5.2493353e-05,1.8246589,-4.1007996e-05,,30.582401,
262,1901.6302,1547862873.0868,1841.5625,1,0,-1.1002064,3.2269406,1.5454141e-05,0.56277239,5.2493353e-05,1.8345292,-6.1988831e-05,,30.608745736710606,
263,1911.6323,1547862883.0889,1851.5646,1,0,-1.1001129,3.2264657,1.5454141e-05,0.56582695,5.2493353e-05,1.8443854,-8.392334e-05,,30.620749,
264,1921.6364,1547862893.093,1861.5687,1,0,-1.1001453,3.2261281,1.5454141e-05,0.56888521,5.2493353e-05,1.8542523,-1.9073486e-05,,30.590431303052718,
265,1931.639,1547862903.0956,1871.5713,1,0,-1.1002502,3.2256579,1.5454141e-05,0.57194299,5.2493353e-05,1.8641162,-2.0027161e-05,,30.569258211674967,
266,1941.6393,1547862913.0959,1881.5716,1,0,-1.1000671,3.2252269,1.5454141e-05,0.57499802,5.2493353e-05,1.8739703,-6.5803528e-05,,30.588519807385776,
267,1951.6427,1547862923.0993,1891.575,1,0,-1.1001453,3.2247748,1.5454141e-05,0.57805496,5.2493353e-05,1.8838289,3.8146973e-06,,30.552084,
268,1961.6443,1547862933.1009,1901.5766,1,0,-1.1001883,3.2243257,1.5454141e-05,0.58111179,5.2493353e-05,1.8936858,-0.00013637543,,30.58643165657838,
269,1971.6457,1547862943.1023,1911.578,1,0,-1.10009,3.2238736,1.5454141e-05,0.58416879,5.2493353e-05,1.9035418,6.6757202e-06,,30.586432,
270,1981.6515,1547862953.1081,1921.5838,1,0,-1.1000662,3.223453,1.5454141e-05,0.58722651,5.2493353e-05,1.9133989,-4.5776367e-05,,30.581259,
271,1991.6557,1547862963.1123,1931.588,1,0,-1.1001215,3.2229886,1.5454141e-05,0.59028387,5.2493353e-05,1.9232533,-3.9100647e-05,,30.5662,
272,2001.6568,1547862973.1134,1941.5891,1,0,-1.1001043,3.2224746,1.5454141e-05,0.59333843,5.2493353e-05,1.9330972,-1.9073486e-05,,30.55703,
273,2011.661,1547862983.1176,1951.5933,1,0,-1.1002121,3.2220445,1.5454141e-05,0.59639543,5.2493353e-05,1.9429479,-7.724762e-05,,30.575176,
274,2021.6639,1547862993.1205,1961.5962,1,0,-1.1000948,3.2215877,1.5454141e-05,0.59945416,5.2493353e-05,1.9528024,1.6212463e-05,,30.468897,
275,2031.664,1547863003.1206,1971.5963,1,0,-1.1000776,3.2210937,1.5454141e-05,0.6025092,5.2493353e-05,1.9626437,-1.335144e-05,,30.52650742390152,
276,2041.6684,1547863013.125,1981.6007,1,0,-1.100152,3.2206273,1.5454141e-05,0.6055665,5.2493353e-05,1.9724909,-3.9100647e-05,,30.520393,
277,2051.6713,1547863023.1279,1991.6036,1,0,-1.1000156,3.2201467,1.5454141e-05,0.60862219,5.2493353e-05,1.9823314,-3.8146973e-06,,30.56008,
278,2061.6761,1547863033.1327,2001.6084,1,0,-1.1001711,3.2196326,1.5454141e-05,0.61168069,5.2493353e-05,1.9921794,-9.6321106e-05,,30.520592394686606,
279,2071.6763,1547863043.1329,2011.6086,1,0,-1.1000853,3.2191768,1.5454141e-05,0.61473668,5.2493353e-05,2.002018,-6.2942505e-05,,30.50153,
280,2081.6803,1547863053.1369,2021.6126,1,0,-1.1002674,3.2186675,1.5454141e-05,0.61779422,5.2493353e-05,2.0118599,-4.9591064e-05,,30.488155133695184,
281,2091.6815,1547863063.1381,2031.6138,1,0,-1.1001034,3.218205,1.5454141e-05,0.62085044,5.2493353e-05,2.0216961,-1.1444092e-05,,30.502476,
282,2101.6851,1547863073.1417,2041.6174,1,0,-1.1001377,3.2176518,1.5454141e-05,0.62390816,5.2493353e-05,2.0315356,-8.1062317e-05,,30.512394,
283,2111.6867,1547863083.1433,2051.619,1,0,-1.1000748,3.2171626,1.5454141e-05,0.62696207,5.2493353e-05,2.0413613,-3.8146973e-05,,30.4952161717508,
284,2121.6912,1547863093.1478,2061.6235,1,0,-1.1002512,3.2166362,1.5454141e-05,0.63001996,5.2493353e-05,2.0511982,-2.8610229e-05,,30.49426800947574,
285,2131.6938,1547863103.1504,2071.6261,1,0,-1.1002874,3.2161059,1.5454141e-05,0.63307893,5.2493353e-05,2.0610371,-7.9154968e-05,,30.456659375992242,
286,2141.6971,1547863113.1537,2081.6294,1,0,-1.1001234,3.215591,1.5454141e-05,0.63613361,5.2493353e-05,2.0708606,-6.4849854e-05,,30.479927,
287,2151.7001,1547863123.1567,2091.6324,1,0,-1.1001577,3.2151036,1.5454141e-05,0.63919264,5.2493353e-05,2.0806963,-3.8146973e-05,,30.455719,
288,2161.7019,1547863133.1585,2101.6342,1,0,-1.1001377,3.2145362,1.5454141e-05,0.64224815,5.2493353e-05,2.0905192,-1.2397766e-05,,30.467724,
289,2171.706,1547863143.1626,2111.6383,1,0,-1.1001158,3.2140098,1.5454141e-05,0.64530468,5.2493353e-05,2.1003437,-5.531311e-05,,30.462778,
290,2181.7072,1547863153.1638,2121.6395,1,0,-1.1001444,3.2135129,1.5454141e-05,0.64836168,5.2493353e-05,2.1101682,2.9563904e-05,,30.46372,
291,2191.7108,1547863163.1674,2131.6431,1,0,-1.1001606,3.2129159,1.5454141e-05,0.65141767,5.2493353e-05,2.1199875,-4.5776367e-05,,30.481096,
292,2201.7142,1547863173.1708,2141.6465,1,0,-1.100235,3.2123513,1.5454141e-05,0.65447474,5.2493353e-05,2.1298089,-5.2452087e-05,,30.4488563222872,
293,2211.7154,1547863183.172,2151.6477,1,0,-1.1000729,3.2117562,1.5454141e-05,0.65753299,5.2493353e-05,2.139632,-4.9591064e-05,,30.473092757659078,
294,2221.7171,1547863193.1737,2161.6494,1,0,-1.1001129,3.2112355,1.5454141e-05,0.6605894,5.2493353e-05,2.1494477,-7.4386597e-05,,30.507615654828676,
295,2231.7194,1547863203.176,2171.6517,1,0,-1.1002722,3.2105832,1.5454141e-05,0.66364551,5.2493353e-05,2.1592605,-0.00010967255,,30.46203645569519,
296,2241.721,1547863213.1776,2181.6533,1,0,-1.100276,3.2100663,1.5454141e-05,0.66670245,5.2493353e-05,2.1690745,-6.6757202e-05,,30.42631,
297,2251.7266,1547863223.1832,2191.6589,1,0,-1.1001472,3.2094636,1.5454141e-05,0.66975945,5.2493353e-05,2.1788867,-0.00011444092,,30.423281030272744,
298,2261.7287,1547863233.1853,2201.661,1,0,-1.1000748,3.2088656,1.5454141e-05,0.67281473,5.2493353e-05,2.1886916,-0.00011062622,,30.484353389398226,
299,2271.7336,1547863243.1902,2211.6659,1,0,-1.1001501,3.2083278,1.5454141e-05,0.67587221,5.2493353e-05,2.1985018,-7.6293945e-06,,30.4467433759258,
300,2281.7393,1547863253.1959,2221.6716,1,0,-1.1001091,3.2076516,1.5454141e-05,0.67892921,5.2493353e-05,2.2083087,-9.727478e-05,,30.448856,
301,2291.7392,1547863263.1958,2231.6715,1,0,-1.1001635,3.2070642,1.5454141e-05,0.68198663,5.2493353e-05,2.2181149,-6.6757202e-05,,30.453057957979997,
302,2301.7394,1547863273.196,2241.6717,1,0,-1.1002607,3.2064939,1.5454141e-05,0.68504369,5.2493353e-05,2.2279181,-7.1525574e-05,,30.402098,
303,2311.7443,1547863283.2009,2251.6766,1,0,-1.1000719,3.2058167,1.5454141e-05,0.68810046,5.2493353e-05,2.2377183,-1.0490417e-05,,30.441798603188406,
304,2321.7471,1547863293.2037,2261.6794,1,0,-1.1001472,3.2051663,1.5454141e-05,0.69115525,5.2493353e-05,2.2475107,-8.8691711e-05,,30.399986,
305,2331.7481,1547863303.2047,2271.6804,1,0,-1.1000996,3.204555,1.5454141e-05,0.6942122,5.2493353e-05,2.2573078,-0.0001077652,,30.406100938856724,
306,2341.7533,1547863313.2099,2281.6856,1,0,-1.1000099,3.2038722,1.5454141e-05,0.69727159,5.2493353e-05,2.2671106,-8.2969666e-05,,30.36773938342062,
307,2351.7573,1547863323.2139,2291.6896,1,0,-1.1000586,3.2032008,1.5454141e-05,0.70032889,5.2493353e-05,2.2769048,-4.7683716e-05,,30.39273075017993,
308,2361.7593,1547863333.2159,2301.6916,1,0,-1.1001778,3.2025847,1.5454141e-05,0.70338362,5.2493353e-05,2.2866888,-6.3896179e-05,,30.419245,
309,2371.7644,1547863343.221,2311.6967,1,0,-1.1002522,3.2018971,1.5454141e-05,0.70644212,5.2493353e-05,2.2964828,-9.3460083e-05,,30.38147237753368,
310,2381.7677,1547863353.2243,2321.7,1,0,-1.0999765,3.2011962,1.5454141e-05,0.70949787,5.2493353e-05,2.3062658,-0.0001077652,,30.42728354203113,
311,2391.7697,1547863363.2263,2331.702,1,0,-1.1001368,3.2004933,1.5454141e-05,0.7125544,5.2493353e-05,2.3160493,-0.00012683868,,30.395035322425514,
312,2401.7714,1547863373.228,2341.7037,1,0,-1.100111,3.1997771,1.5454141e-05,0.71561211,5.2493353e-05,2.3258345,-7.3432922e-05,,30.406101,
313,2411.7741,1547863383.2307,2351.7064,1,0,-1.1002836,3.1990933,1.5454141e-05,0.71866858,5.2493353e-05,2.3356135,2.8610229e-06,,30.386608194875432,
